INFO  2019-05-25 16:24:36,592 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0  
INFO  2019-05-25 16:46:58,944 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers application/json 
INFO  2019-05-25 16:46:58,944 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,944 [77   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:58,945 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:58,945 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:58,945 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0 application/json 
INFO  2019-05-25 16:46:58,945 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,946 [110  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-05-25 16:46:58,946 [110  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,946 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:46:58,946 [110  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-05-25 16:46:58,946 [100  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-05-25 16:46:58,946 [102  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
WARN  2019-05-25 16:46:58,946 [110  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:58,946 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:58,946 [110  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:58,946 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:58,946 [102  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:58,947 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:58,947 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:58,948 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:58,948 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,948 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetRecentlyUsedLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:58,948 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,949 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserNotifications", controller = "Notification"}. Executing action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:58,949 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,950 [110  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:58,950 [110  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,951 [102  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:58,951 [102  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,953 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:46:58,953 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,953 [94   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:58,954 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:58,954 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:58,956 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-05-25 16:46:58,957 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupByFilter", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:46:58,957 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:58,957 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Notifications.Dto.GetUserNotificationsInput) - Validation state: Valid
INFO  2019-05-25 16:46:58,957 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-05-25 16:46:58,957 [110  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-05-25 16:46:58,958 [102  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Authorization.Users.Dto.GetLinkedUsersInput) - Validation state: Valid
INFO  2019-05-25 16:46:58,959 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.3756ms.
INFO  2019-05-25 16:46:58,960 [110  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.8893ms.
INFO  2019-05-25 16:46:58,961 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 3.7802ms.
INFO  2019-05-25 16:46:58,961 [110  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:58,961 [110  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 10.9573ms
INFO  2019-05-25 16:46:58,961 [110  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 15.8549ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:58,962 [91   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:58,962 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) in 13.2255ms
INFO  2019-05-25 16:46:58,962 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 18.1959ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:58,965 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) with arguments (GWebsite.AbpZeroTemplate.Application.Share.AssetGroups_05.Dto.AssetGroupFilter_05) - Validation state: Valid
INFO  2019-05-25 16:46:58,979 [45   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:58,979 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 31.216ms
INFO  2019-05-25 16:46:58,980 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 36.8799ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:58,984 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 26.5238ms.
INFO  2019-05-25 16:46:58,984 [45   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:58,984 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) in 35.1425ms
INFO  2019-05-25 16:46:58,984 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 39.1173ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:58,997 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 39.2965ms.
INFO  2019-05-25 16:46:59,022 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 56.2596ms.
INFO  2019-05-25 16:46:59,022 [45   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:59,022 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application) in 70.5302ms
INFO  2019-05-25 16:46:59,022 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp text/plain;charset=UTF-8 0
INFO  2019-05-25 16:46:59,022 [102  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:59,022 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 76.0888ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:59,022 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp text/plain;charset=UTF-8 0
INFO  2019-05-25 16:46:59,022 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:59,023 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:46:59,024 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:59,024 [100  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:59,024 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,024 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:59,025 [102  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:59,025 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,025 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:59,025 [102  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,025 [102  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:59,025 [77   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:59,025 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-05-25 16:46:59,025 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.0725ms 200 application/json
WARN  2019-05-25 16:46:59,025 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:59,025 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,025 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:59,025 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.0845ms 200 application/json
INFO  2019-05-25 16:46:59,028 [77   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:59,028 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) in 71.5718ms
INFO  2019-05-25 16:46:59,028 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 75.3811ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:59,029 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupByFilter", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:46:59,029 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:59,037 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) with arguments (GWebsite.AbpZeroTemplate.Application.Share.AssetGroups_05.Dto.AssetGroupFilter_05) - Validation state: Valid
INFO  2019-05-25 16:46:59,044 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 7.466ms.
INFO  2019-05-25 16:46:59,050 [77   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:59,050 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) in 21.2314ms
INFO  2019-05-25 16:46:59,050 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 26.4601ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:59,083 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp&id=dbj2o43anR5LzoaXbdroqA  
INFO  2019-05-25 16:46:59,083 [102  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:59,085 [102  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:59,085 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,085 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:59,085 [102  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,085 [102  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:59,143 [102  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr-chat?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp&id=Ok2Ck-mmY12-2xuCr2iZsQ  
INFO  2019-05-25 16:46:59,143 [102  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:59,145 [102  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:59,145 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,145 [102  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:59,145 [102  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:59,145 [102  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:59,171 [45   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
